,Unusual
7907,1
9806,1
34342,0
6180,1
27878,1
26103,1
22157,0
34212,0
34444,0
20869,0
1833,1
22488,1
20690,0
25865,0
36785,1
28601,0
31163,0
1440,1
11524,0
1299,0
6584,1
30851,0
16108,0
15204,0
14171,0
25576,0
26299,1
28076,1
184,0
19804,0
7854,0
10874,0
13760,0
13150,0
9610,0
30054,0
2703,0
25638,1
29610,0
11400,0
23804,0
32941,0
18010,0
12550,0
28971,0
6899,0
17216,0
2934,0
872,1
25399,0
13672,0
26332,0
19413,0
29796,0
4900,0
35326,0
35561,0
16477,0
31262,1
16997,0
16301,0
19337,0
32699,0
14733,0
20165,1
5026,0
18061,0
25224,0
2074,0
20360,0
13811,1
22271,1
13849,0
19633,1
12909,0
32037,0
17762,0
12977,0
10886,1
21048,0
9411,1
26657,0
14024,0
3716,0
35221,1
20753,1
35453,0
1040,0
17342,1
36416,1
36463,1
3949,0
31430,1
18274,0
30064,0
3595,0
13125,0
36891,0
915,0
16714,0
12047,0
25470,0
5913,0
14447,1
18995,0
2516,0
14465,0
16914,1
27941,0
36592,1
23771,0
30408,1
20516,0
2588,0
27833,1
8173,0
12365,1
19737,0
32573,0
17565,0
32557,0
30317,0
17184,0
14618,0
23978,0
13171,1
24266,1
26198,1
29054,0
12903,0
29056,1
33504,0
9416,0
31593,0
20593,0
7247,1
9272,1
9780,0
25246,0
22222,1
15196,0
27040,0
25408,1
31897,0
26549,0
684,1
3790,1
6434,0
506,1
10092,0
29365,1
9880,1
16676,1
25400,1
30426,0
33797,0
32755,1
14454,0
13528,1
1056,0
15701,0
30072,0
1799,1
4634,0
8240,0
25074,0
20600,0
22100,0
6039,0
25929,0
8080,0
35812,1
26902,0
35511,0
16573,1
6876,0
19335,0
17397,1
20240,0
23946,1
16993,0
17938,0
36726,0
8555,0
6451,0
517,1
22596,1
4805,0
31961,1
17071,0
35263,0
5097,1
28803,0
8627,1
31208,1
5187,0
529,1
13513,0
24283,1
23414,0
26443,0
28230,0
16733,1
8304,0
30203,0
22503,0
19167,1
27446,1
28167,0
30206,1
26107,1
26357,0
25873,1
21714,0
36743,0
36885,0
25557,0
3877,0
16982,0
26072,0
19908,0
32141,0
33448,0
24410,0
26108,0
31700,0
2198,0
34719,0
3781,0
11815,1
20279,0
34060,0
24813,0
11006,0
6607,0
19889,0
22628,0
17524,0
3082,0
14750,0
4706,0
26512,1
436,0
35049,0
17892,0
10829,1
25293,0
3100,0
11189,0
19704,1
14021,1
17653,0
9702,0
30322,0
1360,0
11249,0
19081,0
10455,0
21134,1
19314,1
3295,0
36361,0
11304,0
1221,0
5007,1
7554,0
35239,0
14720,0
25217,1
30806,0
25374,1
23258,0
20976,0
23425,0
36820,1
10204,0
23124,0
5160,0
21986,0
16851,1
25506,0
23051,0
22356,0
26866,0
7467,0
700,1
6427,0
26677,0
23924,1
6733,0
25695,1
25795,0
18867,1
32764,0
33104,0
24493,0
8681,0
3590,0
16772,0
26233,0
38,1
5082,0
15074,1
23484,1
13667,0
14729,1
15339,0
35132,0
10794,0
8068,0
36350,0
12467,0
35769,1
16768,0
14539,0
6956,1
12226,1
35884,1
4939,0
33794,0
36767,0
24685,1
30625,1
2549,1
13048,0
409,0
10535,1
4590,0
4867,0
11511,1
32657,0
15971,0
27057,0
34818,1
14756,0
8221,1
10318,0
13937,1
33076,0
35994,0
27725,1
1104,0
4551,1
26524,1
33478,0
19022,0
36552,0
17476,0
13866,0
29822,1
2011,0
32508,1
4826,0
12271,0
11677,1
36816,0
25996,0
17972,0
34300,0
32027,0
17245,0
17319,1
20610,0
5625,0
988,1
14407,0
10093,1
24187,0
812,0
31087,1
22995,1
36717,0
13415,0
24630,0
21411,1
2199,0
13622,0
31507,0
10091,0
20066,0
12524,1
139,0
15188,1
4189,1
10145,1
36339,1
11818,0
29642,0
36327,0
25232,0
5143,1
28553,0
15440,1
17426,0
13872,1
18582,0
24579,1
10699,0
20833,0
29793,1
21413,1
30774,0
23269,1
19042,0
18092,0
3900,1
17090,1
15742,0
28422,1
1301,0
30696,1
23016,0
2235,1
11162,0
10845,1
8986,0
10437,0
4581,0
8038,0
22430,1
16987,0
14380,1
2852,0
16672,0
13060,1
36720,1
12982,0
29666,0
34722,0
30002,0
13206,0
22327,0
6105,1
3862,0
52,0
23062,0
32689,0
35638,1
17126,1
14938,1
13485,0
35224,0
26679,0
13531,1
22970,0
34707,1
20862,0
862,0
16774,1
7624,0
29758,0
1361,0
31464,0
34531,1
28375,0
6054,0
19136,0
20021,1
15116,0
28483,0
34393,0
3741,1
6539,0
6796,0
32542,1
22284,1
35509,0
26417,0
30676,1
2376,1
30006,0
14548,0
20305,0
31016,0
1253,0
21357,1
10720,1
8578,0
20789,0
33791,1
27021,0
21368,0
10677,1
36580,1
33314,1
25798,0
7564,1
16150,0
5958,0
28039,0
15801,1
255,0
26951,0
6709,0
5589,0
3706,1
10208,0
12893,0
8846,1
16207,0
8840,0
6306,1
30382,0
9505,1
10561,0
36543,0
977,0
2486,0
11939,1
2701,0
25383,0
6687,0
12742,0
10023,0
2573,0
973,0
18175,0
12198,0
30716,0
35548,0
20525,0
18576,0
29554,0
24510,0
5419,0
6849,0
8397,0
25422,0
26533,0
8485,0
23334,1
8717,0
6563,0
20415,0
2370,1
2582,0
17729,0
35811,0
2543,0
2210,0
8135,1
18299,0
10729,0
9027,0
7070,0
24761,0
6117,0
35784,0
13315,0
20079,1
27831,0
32926,0
13014,1
29029,1
2987,0
13599,1
34145,1
17599,0
17658,1
6129,0
31466,0
27505,0
35014,0
19826,1
13370,0
22298,1
33302,0
24622,0
7801,0
18625,0
12889,0
1628,0
7027,1
24136,0
900,0
3170,1
1295,0
13633,1
22346,1
23253,0
18049,0
22149,1
19580,0
36406,1
31080,0
25460,0
4365,0
14953,0
464,1
1923,0
28051,0
6354,1
21259,0
5319,1
17235,1
35891,0
8351,0
34967,0
27331,1
27414,0
3735,0
21118,1
7423,0
17910,1
22313,0
15518,0
14129,1
25076,0
20628,0
7073,0
30764,0
6623,0
2978,0
17215,0
17548,0
7506,1
22726,1
2154,1
6476,0
36114,0
3552,1
13810,0
41,0
21941,0
10184,0
12899,0
12152,1
34778,1
28178,0
11365,1
2873,1
24700,0
25942,0
28278,0
18900,0
22842,0
23261,1
1320,0
4816,0
7923,1
5652,0
27999,1
33898,0
24549,0
27549,1
7057,0
32574,0
10228,1
32293,1
11276,1
2615,0
31959,0
26717,0
13234,0
24768,1
24571,1
15171,0
30099,1
3043,0
11841,0
24089,1
32877,1
11601,1
1201,1
2741,0
36276,0
11353,0
23906,0
35488,0
4585,0
33653,0
26316,1
22917,1
18987,0
9606,1
23950,0
15638,0
19661,0
635,0
5938,0
11996,0
18357,0
30657,1
24008,0
2045,0
27754,0
17178,0
1109,0
9412,0
3581,0
20908,0
11777,0
11108,0
16159,0
29928,0
31588,0
30151,0
10782,0
25518,0
20992,0
24825,0
14440,1
8337,0
24781,0
20445,1
26263,0
20569,0
29713,1
34817,1
795,0
4618,0
22196,1
5700,1
11179,0
4207,0
25677,0
14661,0
17595,0
36424,0
13320,0
23423,0
33152,0
34971,1
13978,0
7674,0
1720,1
12537,0
23859,0
15331,0
20847,0
21659,0
417,0
26251,0
8054,0
11628,1
4561,1
31902,1
34609,0
16152,1
35489,0
13354,1
32459,1
9754,0
12037,1
23440,1
18399,0
28075,0
23293,1
4853,0
36423,0
3235,0
20891,1
30353,0
17923,1
14037,0
5166,0
4209,1
24178,0
4589,0
11483,0
5281,0
26839,0
13462,0
1597,0
8677,0
5173,0
8401,0
11564,1
22268,1
10912,0
36243,0
17654,0
22121,0
31547,0
947,0
9873,1
24180,1
24001,0
35409,0
27677,0
24010,0
36328,0
36638,0
21977,0
22491,0
10141,0
33584,0
4598,0
23561,0
29377,1
25138,0
19350,1
17299,0
438,0
5943,0
8747,0
10175,0
3903,0
6547,1
14064,0
13851,0
750,0
36596,0
5965,1
27566,0
15872,0
5530,0
29976,0
10950,0
12332,0
32844,0
19931,0
1642,0
19439,1
10301,0
6806,0
9019,1
15088,1
9824,0
32104,0
20980,1
3048,0
3096,0
23439,1
12591,1
8699,1
26431,0
12930,1
4914,1
13562,1
33059,1
12641,1
24970,0
17703,0
9910,1
35400,0
11235,0
27288,0
1138,1
8168,0
3622,0
16422,0
470,0
1177,0
13842,1
13194,1
10044,0
18656,0
18503,0
5256,0
16000,0
35137,0
16402,0
31531,1
19665,0
19711,0
8939,0
23169,0
14467,1
18659,0
14798,0
33190,0
15898,0
11656,0
12131,0
28447,1
29913,0
22562,0
4059,0
34780,0
28479,0
23233,0
23080,0
22618,1
26209,1
30827,0
26675,0
281,0
1989,0
24478,0
20288,0
825,0
15979,0
34447,0
16738,0
24854,0
14970,0
27853,1
14644,1
35772,0
15046,0
23345,1
27748,0
15540,0
8367,0
27834,0
6361,0
20316,0
2750,0
28138,1
26846,0
34412,0
9600,0
8371,0
9023,0
11820,0
14678,0
30868,1
2053,1
16218,1
15605,0
22520,0
25141,0
19035,0
32431,1
31355,0
26500,0
17322,0
21817,1
11291,0
15760,1
15865,1
22156,0
18257,0
23827,0
28567,0
9532,0
16039,0
25784,0
26397,0
34147,0
32467,0
22233,0
16126,0
5326,0
9783,0
6608,0
11904,0
29594,1
10484,0
12062,0
17306,0
32904,1
584,1
32843,1
15847,0
17924,1
5085,0
20343,0
3462,0
28093,1
27328,0
6636,1
9660,0
21312,0
2625,0
9324,0
7536,0
25199,0
29455,0
7454,0
5512,0
3169,1
5472,0
30222,1
33789,1
708,0
32355,0
18760,0
30442,0
36644,0
1271,0
21458,0
34171,0
24056,1
23887,0
1049,0
15523,0
26392,0
20676,0
32944,0
489,1
7991,0
16728,1
3941,0
18889,0
33927,0
1460,0
15787,0
962,1
11774,1
28645,0
2140,0
33090,1
33361,0
12084,1
21274,1
507,0
28395,0
7114,0
10646,0
546,1
6971,0
22578,0
34039,0
10685,1
28713,1
20326,1
10932,1
19395,1
9421,0
25475,0
12202,0
3079,0
32008,1
31906,0
23097,0
28111,0
27842,0
25899,0
32565,0
28996,0
7950,0
22389,0
23534,0
30223,0
5539,0
15781,1
31049,0
729,1
28887,1
6583,0
34484,0
34075,0
16054,0
13161,0
24693,0
9342,0
25423,0
24098,1
8648,0
5161,0
7401,0
33924,0
32929,0
10446,0
23386,1
28878,0
13730,0
32577,0
24872,1
22401,0
10826,0
28714,1
18374,0
19582,0
32309,0
5273,0
24652,0
17841,0
9051,0
18400,1
5129,0
17134,0
9576,0
35487,0
21523,0
23350,1
19536,0
29839,0
26537,0
21105,0
3898,1
7068,0
5608,1
14706,1
17522,0
22288,1
15831,0
36336,0
3915,0
35523,0
15047,0
5362,0
18138,0
22865,0
13034,0
17868,1
35527,1
365,0
11327,1
32967,1
23730,0
2491,0
22460,1
35982,0
16324,1
23012,0
11630,1
7208,0
11776,0
25952,1
1909,0
31955,0
33439,0
12676,0
29080,0
18527,0
552,1
11712,0
24317,0
716,0
7474,0
12823,1
19639,0
14371,1
30121,1
30899,1
17965,0
16404,1
6589,0
21985,0
32763,0
27117,0
27946,0
398,0
1955,0
13516,1
29192,0
6335,0
15604,1
562,0
31165,0
34939,0
5689,0
13457,0
266,0
2940,0
18890,0
34792,0
15483,1
15340,0
26215,0
27333,0
24338,0
6175,0
26840,0
16385,0
22900,0
6741,1
10564,1
9852,0
31275,1
5420,0
29443,0
34921,0
24375,0
17471,0
11342,1
31254,0
20752,1
26487,0
16032,0
3089,0
27048,0
26593,0
20669,0
34580,0
8600,1
34013,0
22353,1
5706,0
17894,0
5000,0
19902,0
5337,1
6190,1
6383,0
31582,0
27362,1
22552,0
10518,0
25256,0
30363,0
19415,1
8805,1
35650,1
36234,0
31242,0
15556,1
18720,1
2103,1
27029,1
7296,1
35530,0
1458,1
23972,0
6686,0
32387,0
28663,0
8126,0
2693,1
24031,0
19113,1
16275,0
21872,0
9372,0
26237,0
14494,0
7839,0
1698,0
21437,1
26187,0
24086,0
2172,0
8426,1
5099,0
20419,0
17523,0
24129,1
2048,0
29780,0
10563,1
12247,0
35669,0
21175,0
9680,0
20746,1
26961,0
22146,0
6480,1
138,0
26616,0
7159,1
33307,1
16113,0
9869,0
30228,0
25592,0
36894,1
23809,0
26475,1
17301,1
14551,0
25442,0
8133,0
16426,1
30966,0
25726,0
31608,0
19612,1
16514,0
27145,0
3636,0
4731,0
34863,0
2164,1
17759,1
3134,0
3042,1
30181,0
10230,0
14012,0
10236,0
30035,0
24673,0
23002,1
4675,0
23782,0
14502,0
7101,0
3312,0
33228,0
2548,0
29529,0
6478,0
1773,1
17929,0
25346,1
10098,0
30091,0
13056,1
22095,0
18477,0
2659,0
23577,0
24581,0
21848,0
7434,0
2502,0
8804,0
3582,0
16063,0
12241,0
3444,0
28450,1
17249,0
11317,0
3562,0
27275,0
15296,1
15397,1
8887,0
26699,0
16603,1
20102,1
35542,0
27360,0
12516,0
35025,0
21209,0
28999,0
9739,0
36132,0
4507,0
19759,1
6475,0
25441,0
8502,0
26185,0
12617,1
36822,0
408,0
27552,1
23344,0
25535,1
6889,0
7298,0
11339,0
11012,0
25539,0
28315,0
26221,0
4403,0
33913,1
6081,0
11926,0
18132,0
30909,0
18866,0
6514,1
2381,1
10817,1
7324,1
31344,1
34915,0
35056,1
19441,0
17276,1
34042,0
7162,0
8314,0
9134,0
5660,0
4822,0
14550,0
19142,0
22066,0
30185,0
36621,0
18128,0
14728,0
22408,1
18935,0
675,0
36347,0
3074,0
28930,0
5095,0
878,1
10268,1
20926,0
15220,0
33049,0
3317,0
17384,0
28208,1
21790,1
29190,0
19099,0
18660,1
33185,1
11195,0
21252,0
33761,1
36768,0
9844,0
11147,1
24533,0
31209,1
7589,0
12446,1
9266,0
30624,0
2288,0
1524,0
211,0
20295,0
3911,0
33477,0
1309,0
25936,1
8191,0
28894,0
18334,0
31746,0
15946,0
35925,1
3687,0
15214,1
24665,1
21450,1
25389,1
24959,0
8553,0
24861,0
31221,1
12206,0
35690,1
8665,0
3854,0
14177,0
30611,0
25018,1
34453,0
33539,1
16584,1
23468,1
14437,0
13935,0
22338,1
28346,1
29394,0
33658,0
16906,0
32874,1
16582,1
30359,1
10907,0
33138,0
35371,0
20467,1
26058,1
29542,0
11191,1
6869,1
12430,1
25949,0
26465,0
35654,0
6020,0
28227,1
31645,0
17227,1
6905,0
9634,0
29640,0
31267,0
20664,0
19354,1
3491,0
8652,0
23372,1
7873,0
18375,0
8285,0
27901,0
4122,1
9993,1
4528,0
21837,1
13488,1
22215,0
17976,0
32633,0
16481,0
5511,0
6813,0
6048,0
11806,0
1378,0
23769,0
5722,0
12526,0
18150,0
23178,1
2323,1
1076,0
21250,1
15702,0
36421,0
21620,1
16912,1
9595,0
35847,1
8350,0
2932,0
29770,0
19613,0
23778,0
24599,0
13636,1
18227,0
6893,1
19924,0
27477,1
9703,0
30712,0
12500,0
3108,1
11136,0
8629,0
16843,0
27625,0
31751,1
35766,0
350,0
25381,0
9233,0
25748,0
26754,0
23873,1
32585,0
31903,0
25396,1
2783,0
18914,0
3049,0
24353,0
30153,0
679,1
5909,0
17952,1
19949,0
8667,0
18453,1
29902,0
11964,0
2345,0
25425,0
5996,0
15355,0
14949,0
16577,1
30775,0
35030,0
15349,1
24062,1
8537,1
18441,0
29332,1
24545,0
27535,0
3283,0
8494,0
14829,0
19284,1
31477,0
36713,0
10274,1
9616,0
29153,0
6131,0
31421,1
33464,1
26733,1
17272,1
10002,0
4809,0
30128,1
13413,1
7136,0
31889,0
6685,0
7668,0
26639,1
24699,1
29635,1
7886,1
5955,0
20938,0
19383,0
33881,0
3512,1
24766,0
26527,1
17027,0
8457,0
32868,0
354,1
36341,0
29123,0
31091,0
14,0
14428,0
21859,0
2422,1
28592,0
26538,1
19606,1
367,1
8873,1
36239,0
18893,0
16899,0
14589,1
17509,0
2369,0
12515,0
21441,0
711,1
22140,0
4077,0
10772,0
35543,0
8180,0
25694,0
7883,0
23603,1
32304,1
4037,0
17048,1
22241,1
12719,0
14558,0
13311,0
11978,0
27793,0
13426,0
21775,0
2926,1
9558,0
32469,0
10144,1
36653,1
22688,0
24839,1
25301,1
16334,0
34595,1
33656,0
26486,1
6298,0
34926,1
27232,0
31384,0
15904,1
18466,0
17094,1
13815,0
4506,0
13841,0
9240,0
30719,1
10675,0
8602,0
680,1
10999,0
19465,0
34567,0
25955,1
21034,0
12653,0
24547,0
24507,0
20137,0
17504,0
3378,1
23660,0
36395,0
35357,0
4578,0
10842,0
33809,0
22818,1
19044,0
2680,0
28518,0
18390,0
28906,0
18450,0
14418,0
2412,0
21268,0
30150,0
28256,0
19346,0
2113,0
14207,1
29527,1
28343,1
23608,0
11525,1
9026,0
36681,0
25902,1
28355,0
18783,0
9664,0
19101,0
11410,0
20128,0
28736,0
30628,0
3545,1
17480,0
29197,0
4344,0
7598,1
25322,0
8489,0
35091,0
13110,1
30448,0
1467,0
35010,0
1665,0
24475,0
4234,1
34068,0
19927,0
21849,1
8693,0
22128,1
5482,1
22548,0
7170,0
22166,0
26199,0
5772,0
268,1
6706,0
21938,1
17388,0
17598,1
6882,0
18782,0
35136,0
31927,0
34753,1
34254,0
27111,0
918,1
34411,0
25073,1
34129,0
5604,1
11236,0
32018,0
36540,0
15498,0
34706,0
13422,0
6832,0
12931,1
1349,0
15395,1
35268,1
3087,1
25208,0
23305,0
15555,1
19991,0
17849,1
31118,0
1063,0
6252,0
27295,1
24617,0
26696,0
5146,0
24444,0
13919,0
32964,0
8737,0
20811,0
484,0
1501,0
27434,0
20062,0
30074,1
20481,0
32279,0
8138,1
16773,1
22042,1
17072,0
34097,0
11714,0
8839,0
13467,1
25491,0
22972,0
13065,0
12627,0
23587,0
17959,0
28276,0
12181,0
28130,1
10189,0
12692,0
28259,0
24155,1
23193,0
34330,0
1794,0
28754,0
692,0
32402,0
8994,0
36118,1
22417,0
7621,0
18456,0
21581,0
6719,1
2944,0
22749,0
19480,0
23135,1
6090,0
17939,0
8910,0
2586,0
28340,1
8358,0
10510,1
10500,0
5230,1
18188,0
23403,1
26133,0
31240,1
14981,0
29843,0
3336,1
28475,1
33191,1
28274,0
1781,0
9882,0
8899,0
7206,0
25253,0
20747,0
36309,0
3632,1
30292,0
12809,0
14008,1
5870,0
11086,1
6261,0
5709,0
18795,1
8713,0
3946,0
11141,0
9236,0
23842,1
12751,0
27690,0
14702,1
18446,0
26921,0
34819,0
16538,0
32302,0
8564,1
144,1
3640,1
14405,1
5832,1
34961,0
8770,0
34337,0
24514,0
32834,0
10654,1
25050,0
34555,1
29239,0
6941,0
20475,0
9267,1
18407,0
32484,0
13503,0
17383,1
935,1
3057,0
22231,0
6792,1
10748,0
20535,0
35016,0
15466,0
23495,0
21287,0
1380,1
23863,0
35023,1
31092,0
24995,0
7212,0
292,0
6119,0
29355,0
1845,1
33298,0
9749,0
3873,0
33323,1
21907,0
24376,0
6704,1
7166,0
2894,1
9358,0
13956,0
25170,0
35022,0
4286,0
4621,0
2517,0
9650,1
17454,0
9325,0
6641,0
36756,1
23870,0
31827,0
27292,0
4889,0
31920,0
30027,0
30286,0
15473,0
24707,0
2378,0
13050,0
6611,0
8917,0
17463,0
7484,0
21076,0
16217,1
28284,1
19434,0
15519,0
21524,1
13512,0
24535,0
4865,0
30512,0
18256,0
24465,1
34929,0
30009,0
5182,1
17453,1
28014,0
30042,1
19775,1
19518,0
32865,1
8158,0
22986,0
4866,0
36729,1
28170,0
12779,0
34498,1
1230,0
20920,0
9955,0
27432,0
14349,0
4201,0
17266,0
35373,0
17437,0
26684,1
24096,0
12793,0
9656,1
9073,0
33217,1
34469,0
19392,0
25820,1
33182,1
35027,0
1369,0
17553,0
29118,0
29262,1
34538,1
220,0
17773,0
28588,0
32771,0
15128,0
11029,0
31241,1
18577,0
16667,0
25177,1
4864,0
7914,0
2734,0
29572,0
4208,0
12017,0
20386,0
35983,0
36368,1
10652,0
11210,0
2959,1
34024,0
1868,0
19486,0
12043,0
17372,0
30617,0
35168,0
2719,0
13694,1
14385,0
34521,0
19573,0
5064,1
22374,0
19192,0
15338,0
25008,1
7029,1
7445,0
11860,0
32251,0
28236,1
30298,0
16455,0
718,1
25556,0
27382,0
25803,0
34208,0
23890,0
35774,1
33294,0
5484,0
17687,0
1344,0
25276,0
13915,0
7292,0
25026,0
21940,0
32752,0
35234,0
14290,0
2363,1
18806,1
29801,0
9355,0
28839,1
25424,0
6847,0
3463,0
2713,0
18038,0
13853,0
34183,0
33928,0
30972,0
28783,0
32707,1
27438,0
16905,0
16813,0
20708,0
28519,0
12623,0
8369,1
25438,1
14149,1
12132,0
28882,0
31206,0
3120,1
24912,0
25927,1
27510,0
14712,0
35098,1
21262,0
11796,0
5203,0
3753,0
29341,0
24917,0
23762,0
36724,0
5941,0
11966,1
10362,0
3543,1
334,0
28889,1
534,0
27144,0
187,0
14619,0
26281,0
25954,0
17913,1
27038,1
8574,1
9244,0
2104,0
13398,1
24822,0
730,1
18607,0
32971,0
23994,0
15287,0
16524,0
30356,1
24659,1
13661,0
8011,0
22034,0
19896,0
28366,0
20227,0
20433,0
19341,0
23182,0
21248,1
29177,0
10107,0
7612,0
28066,0
13071,0
23760,1
15285,0
4765,0
32893,1
24857,0
1313,0
14721,0
17326,1
23751,0
9021,0
19968,0
18758,0
15712,0
29515,0
31481,1
11951,0
29782,0
33889,1
30789,0
10029,0
25120,1
23569,1
32637,0
11773,0
1959,0
3206,1
35692,0
14113,1
588,1
32296,1
7979,0
36405,1
6708,1
34333,0
31398,0
206,0
10708,1
24118,0
22512,0
35727,0
31717,0
36427,1
11622,1
15757,1
9598,0
17192,0
5115,0
14937,1
34125,0
32762,1
22182,0
8712,0
22433,0
12942,0
2658,0
34402,0
18380,0
10551,1
27075,0
13768,0
21060,1
25203,0
4309,1
33454,0
9857,1
4101,0
5290,0
31868,1
25044,0
8830,0
2466,0
32435,0
33234,0
16619,0
10975,0
19130,0
31808,0
29129,0
29699,1
1454,0
30113,0
5396,1
28017,1
18007,1
32741,0
25136,1
16228,0
3205,1
9657,0
29761,1
20842,0
1373,1
6284,1
30560,1
2620,0
17876,0
32321,0
30957,0
12455,1
4564,0
14183,1
9216,0
23919,0
22320,0
8990,0
32586,1
18991,0
33260,0
20854,0
3944,0
32367,0
26043,0
25234,1
13619,0
19112,0
21623,1
36582,0
23584,0
32853,0
4438,1
19162,0
34644,0
1114,0
16981,0
4354,1
5643,0
33595,1
10020,0
14044,0
32822,0
5126,1
21842,1
23824,0
15744,0
11848,0
16024,0
3438,0
33065,0
2577,0
13904,0
22125,0
23823,0
8762,0
26521,1
9732,0
34115,0
10286,0
964,0
4003,0
2862,0
2027,0
3950,0
8130,0
15310,0
9958,0
9718,0
11437,0
16236,0
6768,0
9527,0
22154,0
7339,1
34935,1
18134,0
13371,0
9467,1
20765,0
12991,1
9186,0
33541,0
18301,1
23650,0
21535,0
6648,0
19761,0
24418,0
31403,0
30925,0
18839,0
25125,0
30573,1
6124,0
743,1
30563,1
19719,0
17165,0
10218,0
29719,0
21180,0
13563,0
32386,0
1717,0
2535,1
17853,0
12137,0
34519,0
8724,0
28432,1
28855,0
15228,0
32314,0
10969,0
15480,0
2465,0
16543,0
18430,0
5038,0
20957,0
18512,0
15239,0
22177,1
27274,0
33462,0
12674,0
14078,0
23565,0
27868,0
10222,1
9249,1
33391,0
32898,0
15903,1
11376,1
2405,0
22045,0
15346,0
17662,0
21532,0
712,0
25827,1
13158,0
13145,1
32534,0
16743,0
33984,0
4875,1
34794,0
32932,0
31454,0
17681,0
36351,1
29202,0
17088,0
17220,0
4381,1
33853,0
24994,1
560,0
35416,0
23084,1
2475,0
25087,0
27256,0
22883,0
11957,1
11702,1
16020,0
20219,0
34592,0
677,0
4519,1
8550,1
15224,0
35086,1
19065,0
29505,0
22871,0
3165,0
406,0
6208,1
11674,0
15223,1
11852,0
1145,1
6360,0
20479,0
15411,0
5035,0
36605,1
34485,0
28632,0
31027,0
32421,1
23453,0
13301,0
35633,0
21172,1
10468,0
13725,0
25530,0
28756,0
29061,0
16178,0
19727,1
27666,0
31598,0
29700,0
1398,0
26759,0
14155,0
8918,0
21769,0
27305,1
16900,0
32121,1
21346,0
10177,0
20880,0
24483,0
31034,0
7925,0
33525,0
25122,0
17828,0
31395,1
22737,0
25020,0
13157,1
21854,1
15026,0
11590,0
20741,0
21509,0
23745,0
14252,0
23825,0
29540,0
34282,0
23094,0
9194,0
4215,1
21741,0
16047,0
7087,1
13733,0
1251,0
15962,0
23802,1
6915,1
29524,0
30758,1
29106,1
13995,0
30130,0
23412,0
803,0
36045,0
29384,0
7857,0
4256,0
17855,0
7180,0
33381,0
13609,0
5022,0
5236,0
6992,0
22847,0
36703,1
3244,1
30270,1
8807,0
10237,0
19369,0
9896,0
29133,0
3610,0
16132,0
25884,0
199,0
4770,0
16384,0
103,0
22043,1
24789,1
26035,1
32326,0
29593,1
15507,0
35670,0
24752,0
22412,1
5988,0
14496,0
6423,0
35324,0
34757,0
27876,0
23001,1
213,0
5037,0
18082,0
16602,0
22665,0
2207,1
31385,0
19851,0
34657,0
28634,0
15856,0
20552,0
19989,0
36883,0
30194,1
31944,0
20073,0
16809,0
11112,1
30149,0
12880,0
18027,0
3678,0
22015,0
25298,0
21490,0
18813,0
13819,0
30383,0
6672,0
30819,0
26930,0
33975,0
8586,1
26598,0
1477,0
11319,0
17859,1
32786,0
36807,0
17964,1
5613,0
17705,0
17485,1
4036,0
28036,0
32628,0
32390,0
32499,0
34852,0
20139,1
36168,1
4993,0
30070,1
28659,1
20007,1
5984,1
34139,0
353,1
20555,0
29608,0
12231,0
35206,1
31634,1
27888,0
5364,0
14749,0
7051,1
31757,0
17934,1
28356,1
8948,0
25062,1
7937,0
29490,0
21080,0
25434,0
21621,0
2110,0
16199,0
1424,0
5178,0
1002,0
3974,1
24165,0
36859,0
16169,0
22956,0
23784,0
15926,0
30392,1
8540,1
35005,0
2612,1
8992,0
8931,0
26967,0
19200,1
10981,1
36832,0
34882,0
12768,0
21724,1
11064,0
14808,1
27108,0
28745,0
30760,0
9765,1
25134,0
7896,0
34685,1
29945,1
6325,0
23270,1
27425,0
31724,0
660,0
19257,0
30339,0
20705,0
28367,1
3511,0
31348,1
21424,0
33988,1
856,0
18757,0
24460,0
27378,0
24009,0
16140,0
33410,0
17581,0
29218,0
11287,0
14002,0
13827,1
15901,0
35688,0
14125,0
29100,0
22278,0
35316,0
36706,0
3851,0
29844,0
18700,0
1425,0
17997,1
6846,1
24394,0
13595,0
5575,1
1585,0
24052,1
4384,1
12133,0
23812,1
24875,0
35537,1
32021,0
7100,1
19861,0
23376,0
20317,1
25152,0
32219,0
18559,0
30917,0
33886,0
8860,1
31841,0
11175,0
27520,1
19400,0
30616,0
4804,0
22481,0
15085,1
22976,0
13509,1
11106,1
19386,0
3676,0
4523,0
10464,0
17443,0
28472,1
32260,0
18182,1
5094,0
16661,0
33685,0
21406,0
3371,0
8370,0
5135,0
9157,0
4418,0
13109,0
1167,0
23999,0
7313,1
10006,0
15446,0
10866,0
6254,0
34688,0
18123,0
26110,0
33423,0
23894,0
7708,0
15767,1
16243,0
33703,0
6215,1
24511,0
27223,1
7486,0
34260,0
11542,0
15241,1
27988,1
30549,0
19464,0
10181,0
11960,0
29574,0
11901,0
5081,0
26411,0
18765,0
33022,0
929,0
24034,1
33339,0
4023,0
28898,0
35134,0
21103,1
18205,0
36619,1
16348,0
20112,0
5764,1
26234,0
33054,0
25043,0
12971,0
20717,1
26892,1
15079,0
8085,0
17050,0
25663,0
17883,0
11615,1
19687,0
26815,1
34906,0
2863,0
28798,1
5218,0
26503,0
23562,0
25118,0
20824,0
25749,0
8515,1
23390,0
13679,1
15162,0
14233,1
23971,0
721,0
33728,0
2223,0
